rf_10
             precision    recall  f1-score   support

        0.0       0.98      0.71      0.82      3642
        1.0       0.08      0.66      0.13       132

avg / total       0.95      0.70      0.80      3774
10	0.1	0.001	0.064
20	0.05	0.001	0.041
30	0.067	0.001	0.054
40	0.075	0.002	0.062
50	0.12	0.004	0.096
60	0.117	0.005	0.096
70	0.1	0.005	0.086
80	0.113	0.007	0.097
90	0.122	0.009	0.105
100	0.12	0.01	0.105
200	0.12	0.016	0.151
300	0.12	0.016	0.21
500	0.102	0.016	0.279
1000	0.082	0.016	0.406
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.127
30	0.133	0.005	0.121
40	0.15	0.008	0.135
50	0.18	0.012	0.158
60	0.167	0.013	0.151
70	0.2	0.019	0.176
80	0.2	0.022	0.178
90	0.2	0.025	0.18
100	0.18	0.025	0.167
200	0.15	0.032	0.202
300	0.16	0.032	0.291
500	0.136	0.032	0.383
1000	0.092	0.032	0.482
