rf_100sampledtest
             precision    recall  f1-score   support

        0.0       0.71      0.61      0.66       132
        1.0       0.66      0.75      0.70       132

avg / total       0.69      0.68      0.68       264
10	1.0	0.076	1.0
20	0.95	0.141	0.963
30	0.967	0.214	0.971
40	0.925	0.272	0.942
50	0.9	0.327	0.922
60	0.883	0.382	0.908
70	0.871	0.436	0.897
80	0.863	0.488	0.889
90	0.856	0.54	0.882
100	0.82	0.572	0.854
200	0.61	0.629	0.914
300	0.44	0.629	0.964
500	0.264	0.629	0.964
1000	0.132	0.629	0.964
