rf_500sampledtest
             precision    recall  f1-score   support

        0.0       0.68      0.64      0.66       132
        1.0       0.66      0.70      0.68       132

avg / total       0.67      0.67      0.67       264
10	1.0	0.076	1.0
20	1.0	0.152	1.0
30	0.933	0.208	0.952
40	0.9	0.264	0.926
50	0.88	0.319	0.909
60	0.85	0.365	0.884
70	0.829	0.409	0.865
80	0.812	0.452	0.85
90	0.767	0.476	0.814
100	0.74	0.505	0.792
200	0.58	0.578	0.877
300	0.44	0.578	0.956
500	0.264	0.578	0.956
1000	0.132	0.578	0.956
