rf_500
             precision    recall  f1-score   support

        0.0       0.98      0.67      0.80      3642
        1.0       0.07      0.70      0.13       132

avg / total       0.95      0.67      0.77      3774
10	0.2	0.003	0.14
20	0.3	0.011	0.231
30	0.233	0.013	0.2
40	0.225	0.017	0.201
50	0.26	0.025	0.229
60	0.267	0.031	0.238
70	0.286	0.04	0.254
80	0.25	0.04	0.231
90	0.244	0.043	0.229
100	0.24	0.047	0.226
200	0.205	0.064	0.279
300	0.173	0.064	0.333
500	0.126	0.064	0.383
1000	0.083	0.064	0.466
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.116
40	0.125	0.006	0.113
50	0.18	0.011	0.153
60	0.167	0.012	0.147
70	0.2	0.018	0.172
80	0.2	0.021	0.175
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.136	0.031	0.381
1000	0.091	0.031	0.476
