rf_40sampledtest
             precision    recall  f1-score   support

        0.0       0.70      0.70      0.70       132
        1.0       0.70      0.70      0.70       132

avg / total       0.70      0.70      0.70       264
10	1.0	0.076	1.0
20	0.95	0.141	0.964
30	0.867	0.19	0.903
40	0.85	0.243	0.886
50	0.84	0.294	0.874
60	0.833	0.345	0.865
70	0.757	0.364	0.808
80	0.775	0.416	0.816
90	0.744	0.445	0.791
100	0.75	0.49	0.791
200	0.6	0.582	0.892
300	0.44	0.582	0.952
500	0.264	0.582	0.952
1000	0.132	0.582	0.952
