rf_50
             precision    recall  f1-score   support

        0.0       0.98      0.68      0.80      3642
        1.0       0.07      0.67      0.13       132

avg / total       0.95      0.68      0.78      3774
10	0.3	0.015	0.344
20	0.35	0.026	0.369
30	0.267	0.029	0.307
40	0.225	0.031	0.271
50	0.24	0.036	0.274
60	0.217	0.038	0.254
70	0.229	0.043	0.259
80	0.2	0.043	0.236
90	0.189	0.045	0.225
100	0.2	0.049	0.23
200	0.17	0.053	0.263
300	0.147	0.053	0.313
500	0.112	0.053	0.367
1000	0.081	0.053	0.471
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.127
30	0.133	0.005	0.121
40	0.15	0.008	0.135
50	0.18	0.012	0.158
60	0.167	0.013	0.151
70	0.2	0.019	0.176
80	0.2	0.022	0.178
90	0.2	0.025	0.18
100	0.18	0.025	0.167
200	0.15	0.032	0.202
300	0.16	0.032	0.291
500	0.136	0.032	0.383
1000	0.092	0.032	0.482
