rf_40
             precision    recall  f1-score   support

        0.0       0.98      0.66      0.79      3642
        1.0       0.07      0.70      0.13       132

avg / total       0.95      0.66      0.77      3774
10	0.6	0.028	0.593
20	0.5	0.046	0.529
30	0.4	0.054	0.454
40	0.325	0.056	0.392
50	0.3	0.062	0.366
60	0.283	0.066	0.346
70	0.257	0.068	0.321
80	0.225	0.068	0.293
90	0.233	0.073	0.293
100	0.22	0.075	0.279
200	0.17	0.078	0.293
300	0.13	0.078	0.318
500	0.112	0.078	0.394
1000	0.082	0.078	0.502
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.127
30	0.133	0.005	0.121
40	0.15	0.008	0.135
50	0.18	0.012	0.158
60	0.167	0.013	0.151
70	0.2	0.019	0.176
80	0.2	0.022	0.178
90	0.2	0.025	0.18
100	0.18	0.025	0.167
200	0.15	0.032	0.202
300	0.16	0.032	0.291
500	0.136	0.032	0.383
1000	0.092	0.032	0.482
