             precision    recall  f1-score   support

        0.0       0.99      0.75      0.85      3642
        1.0       0.09      0.72      0.17       132

avg / total       0.96      0.75      0.83      3774

10	0.3	0.007	0.252
20	0.25	0.012	0.235
30	0.3	0.021	0.274
40	0.275	0.025	0.261
50	0.26	0.029	0.252
60	0.267	0.035	0.257
70	0.243	0.037	0.241
80	0.212	0.037	0.22
90	0.211	0.041	0.218
100	0.21	0.044	0.217
200	0.16	0.047	0.236
300	0.15	0.047	0.301
500	0.132	0.047	0.396
1000	0.095	0.047	0.516
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.172
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.136	0.031	0.381
1000	0.092	0.031	0.48
