             precision    recall  f1-score   support

        0.0       0.99      0.74      0.84      3642
        1.0       0.09      0.74      0.16       132

avg / total       0.96      0.74      0.82      3774

10	0.2	0.006	0.195
20	0.2	0.01	0.203
30	0.3	0.02	0.27
40	0.275	0.024	0.258
50	0.26	0.029	0.25
60	0.233	0.031	0.233
70	0.243	0.036	0.24
80	0.212	0.036	0.218
90	0.211	0.039	0.217
100	0.22	0.044	0.223
200	0.155	0.044	0.229
300	0.153	0.044	0.304
500	0.13	0.044	0.389
1000	0.095	0.044	0.514
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.172
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.136	0.031	0.381
1000	0.092	0.031	0.48
