		 precision	 recall  f1-score	support

	  0.0	 0.99	0.75	0.85	3642
	  1.0	 0.09	0.72	0.17	 132

avg / total	 0.96	0.75	0.83	3774

10	0.4	0.018	0.458
20	0.3	0.023	0.362
30	0.3	0.03	0.348
40	0.275	0.035	0.322
50	0.24	0.037	0.291
60	0.217	0.039	0.269
70	0.229	0.044	0.272
80	0.225	0.047	0.266
90	0.211	0.049	0.252
100	0.2	0.051	0.241
200	0.155	0.055	0.257
300	0.147	0.055	0.321
500	0.128	0.055	0.412
1000	0.094	0.055	0.537
10	0.1	0.001	0.078
20	0.15	0.004	0.12
30	0.133	0.005	0.116
40	0.15	0.007	0.13
50	0.16	0.009	0.14
60	0.167	0.012	0.147
70	0.2	0.018	0.172
80	0.212	0.023	0.184
90	0.2	0.024	0.177
100	0.18	0.024	0.164
200	0.15	0.031	0.2
300	0.163	0.031	0.294
500	0.136	0.031	0.381
1000	0.092	0.031	0.48
