knn_7sampledtest
             precision    recall  f1-score   support

        0.0       0.66      0.58      0.62       132
        1.0       0.63      0.70      0.66       132

avg / total       0.65      0.64      0.64       264
10	0.6	0.036	0.669
20	0.65	0.07	0.681
30	0.667	0.105	0.685
40	0.65	0.136	0.671
50	0.64	0.166	0.661
60	0.633	0.195	0.654
70	0.643	0.229	0.659
80	0.637	0.258	0.653
90	0.656	0.297	0.665
100	0.66	0.331	0.667
200	0.59	0.42	0.828
300	0.44	0.42	0.898
500	0.264	0.42	0.898
1000	0.132	0.42	0.898
