knn_1
             precision    recall  f1-score   support

        0.0       0.98      0.57      0.72      3642
        1.0       0.05      0.62      0.09       132

avg / total       0.94      0.57      0.70      3774
10	0.2	0.004	0.164
20	0.1	0.004	0.106
30	0.1	0.005	0.103
40	0.075	0.005	0.085
50	0.06	0.005	0.073
60	0.05	0.005	0.065
70	0.043	0.005	0.058
80	0.05	0.005	0.062
90	0.044	0.005	0.057
100	0.06	0.006	0.067
200	0.06	0.007	0.088
300	0.057	0.007	0.112
500	0.052	0.007	0.152
1000	0.053	0.007	0.262
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.122
30	0.133	0.005	0.118
40	0.15	0.007	0.132
50	0.18	0.011	0.155
60	0.183	0.014	0.16
70	0.186	0.017	0.164
80	0.212	0.023	0.185
90	0.2	0.025	0.178
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.16	0.032	0.29
500	0.138	0.032	0.386
1000	0.092	0.032	0.481
