knn_13sampledtest
             precision    recall  f1-score   support

        0.0       0.68      0.56      0.61       132
        1.0       0.63      0.73      0.68       132

avg / total       0.65      0.65      0.65       264
10	0.5	0.025	0.551
20	0.5	0.043	0.527
30	0.6	0.077	0.589
40	0.6	0.105	0.592
50	0.68	0.154	0.649
60	0.667	0.185	0.643
70	0.657	0.215	0.639
80	0.637	0.24	0.626
90	0.644	0.274	0.632
100	0.65	0.308	0.637
200	0.58	0.434	0.8
300	0.44	0.434	0.88
500	0.264	0.434	0.88
1000	0.132	0.434	0.88
