knn_5
             precision    recall  f1-score   support

        0.0       0.98      0.59      0.73      3642
        1.0       0.06      0.73      0.11       132

avg / total       0.95      0.59      0.71      3774
10	0.0	0.0	0.0
20	0.0	0.0	0.0
30	0.067	0.001	0.045
40	0.125	0.003	0.089
50	0.1	0.003	0.077
60	0.117	0.005	0.091
70	0.129	0.007	0.102
80	0.113	0.007	0.093
90	0.111	0.008	0.094
100	0.11	0.009	0.094
200	0.09	0.01	0.115
300	0.077	0.01	0.14
500	0.078	0.01	0.212
1000	0.068	0.01	0.33
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.122
30	0.133	0.005	0.118
40	0.15	0.007	0.132
50	0.18	0.011	0.155
60	0.183	0.014	0.16
70	0.186	0.017	0.164
80	0.212	0.023	0.185
90	0.2	0.025	0.178
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.16	0.032	0.29
500	0.138	0.032	0.386
1000	0.092	0.032	0.481
