knn_15sampledtest
             precision    recall  f1-score   support

        0.0       0.67      0.53      0.59       132
        1.0       0.61      0.73      0.67       132

avg / total       0.64      0.63      0.63       264
10	0.6	0.03	0.619
20	0.6	0.058	0.612
30	0.667	0.097	0.655
40	0.65	0.128	0.646
50	0.64	0.157	0.639
60	0.667	0.197	0.658
70	0.671	0.232	0.663
80	0.688	0.274	0.675
90	0.678	0.304	0.669
100	0.66	0.329	0.656
200	0.57	0.442	0.8
300	0.44	0.442	0.89
500	0.264	0.442	0.89
1000	0.132	0.442	0.89
