knn_5sampledtest
             precision    recall  f1-score   support

        0.0       0.67      0.55      0.61       132
        1.0       0.62      0.73      0.67       132

avg / total       0.64      0.64      0.64       264
10	0.6	0.036	0.668
20	0.65	0.07	0.679
30	0.7	0.112	0.708
40	0.625	0.132	0.655
50	0.66	0.172	0.675
60	0.667	0.207	0.678
70	0.629	0.227	0.65
80	0.625	0.256	0.646
90	0.633	0.29	0.65
100	0.63	0.318	0.646
200	0.565	0.425	0.803
300	0.44	0.425	0.897
500	0.264	0.425	0.897
1000	0.132	0.425	0.897
