knn_101
             precision    recall  f1-score   support

        0.0       0.98      0.53      0.69      3642
        1.0       0.05      0.75      0.10       132

avg / total       0.95      0.53      0.67      3774
10	0.2	0.003	0.152
20	0.2	0.007	0.172
30	0.233	0.012	0.2
40	0.2	0.014	0.182
50	0.16	0.014	0.157
60	0.183	0.018	0.173
70	0.157	0.018	0.156
80	0.163	0.02	0.16
90	0.156	0.022	0.155
100	0.15	0.023	0.151
200	0.135	0.026	0.188
300	0.11	0.026	0.218
500	0.09	0.026	0.271
1000	0.071	0.026	0.377
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.122
30	0.133	0.005	0.118
40	0.15	0.007	0.132
50	0.18	0.011	0.155
60	0.183	0.014	0.16
70	0.186	0.017	0.164
80	0.212	0.023	0.185
90	0.2	0.025	0.178
100	0.18	0.025	0.166
200	0.15	0.032	0.201
300	0.16	0.032	0.29
500	0.138	0.032	0.386
1000	0.092	0.032	0.481
