svc_poly_2sampledtest
             precision    recall  f1-score   support

        0.0       0.65      0.79      0.71       132
        1.0       0.73      0.58      0.65       132

avg / total       0.69      0.69      0.68       264
10	0.8	0.05	0.795
20	0.8	0.098	0.795
30	0.8	0.148	0.798
40	0.775	0.189	0.78
50	0.78	0.236	0.782
60	0.783	0.284	0.785
70	0.771	0.325	0.776
80	0.725	0.348	0.742
90	0.744	0.398	0.755
100	0.73	0.431	0.744
200	0.6	0.536	0.865
300	0.44	0.536	0.925
500	0.264	0.536	0.925
1000	0.132	0.536	0.925
