svc_poly_3sampledtest
             precision    recall  f1-score   support

        0.0       0.63      0.77      0.69       132
        1.0       0.70      0.54      0.61       132

avg / total       0.66      0.66      0.65       264
10	0.6	0.036	0.672
20	0.8	0.092	0.788
30	0.767	0.134	0.768
40	0.75	0.173	0.756
50	0.74	0.214	0.749
60	0.767	0.266	0.767
70	0.743	0.301	0.75
80	0.738	0.34	0.745
90	0.733	0.379	0.742
100	0.71	0.406	0.724
200	0.585	0.512	0.844
300	0.44	0.512	0.919
500	0.264	0.512	0.919
1000	0.132	0.512	0.919
