svc_poly_5
             precision    recall  f1-score   support

        0.0       0.98      0.75      0.85      3642
        1.0       0.07      0.52      0.13       132

avg / total       0.95      0.74      0.83      3774
10	0.1	0.001	0.066
20	0.2	0.006	0.154
30	0.133	0.006	0.118
40	0.125	0.007	0.116
50	0.1	0.007	0.099
60	0.1	0.008	0.099
70	0.1	0.009	0.099
80	0.1	0.009	0.099
90	0.1	0.01	0.1
100	0.11	0.012	0.107
200	0.065	0.012	0.098
300	0.057	0.012	0.118
500	0.048	0.012	0.15
1000	0.043	0.012	0.228
ClaimBuster
10	0.1	0.002	0.085
20	0.15	0.004	0.125
30	0.133	0.005	0.119
40	0.125	0.006	0.116
50	0.16	0.01	0.142
60	0.167	0.012	0.149
70	0.186	0.017	0.164
80	0.2	0.021	0.176
90	0.2	0.024	0.178
100	0.18	0.024	0.165
200	0.15	0.031	0.201
300	0.16	0.031	0.29
500	0.138	0.031	0.386
1000	0.092	0.031	0.481
