svc_poly_3
             precision    recall  f1-score   support

        0.0       0.98      0.82      0.89      3642
        1.0       0.10      0.54      0.16       132

avg / total       0.95      0.81      0.86      3774
10	0.1	0.001	0.066
20	0.15	0.003	0.112
30	0.133	0.004	0.11
40	0.15	0.007	0.125
50	0.14	0.008	0.121
60	0.167	0.011	0.142
70	0.157	0.012	0.138
80	0.163	0.015	0.143
90	0.156	0.016	0.14
100	0.16	0.019	0.144
200	0.155	0.025	0.199
300	0.137	0.025	0.248
500	0.112	0.025	0.317
1000	0.083	0.025	0.428
ClaimBuster
10	0.1	0.001	0.078
20	0.15	0.004	0.121
30	0.133	0.005	0.116
40	0.125	0.006	0.113
50	0.18	0.011	0.154
60	0.167	0.012	0.147
70	0.2	0.018	0.173
80	0.212	0.023	0.184
90	0.2	0.025	0.178
100	0.18	0.025	0.165
200	0.15	0.032	0.2
300	0.163	0.032	0.294
500	0.136	0.032	0.381
1000	0.092	0.032	0.48
