svc_poly_10sampledtest
             precision    recall  f1-score   support

        0.0       0.61      0.70      0.65       132
        1.0       0.65      0.55      0.60       132

avg / total       0.63      0.62      0.62       264
10	0.7	0.034	0.656
20	0.85	0.094	0.778
30	0.9	0.161	0.83
40	0.925	0.23	0.859
50	0.94	0.301	0.879
60	0.95	0.373	0.893
70	0.957	0.445	0.904
80	0.963	0.518	0.913
90	0.967	0.591	0.92
100	0.97	0.664	0.925
200	0.65	0.9	0.945
300	0.44	0.9	0.954
500	0.264	0.9	0.954
1000	0.132	0.9	0.954
